"CLIENT_ID";"NAME";"CATEGORY"
3857;"АО Шашкова Федоров";"Средний бизнес"
3858;"РАО Осипова Тихонова";"Средний бизнес"
3859;"ОАО Емельянов, Бирюков и Сафонова";"Средний бизнес"
3860;"ИП Алексеев Панова";"Малый бизнес"
3861;"Банк Ак Барс";"Малый бизнес"
3862;"ЗАО Красильников Тарасова";"Средний бизнес"
3863;"ООО Филиппов, Потапов и Евсеев";"Средний бизнес"
3864;"ИП Белякова";"Малый бизнес"
3865;"ИП Веселов";"Средний бизнес"
3866;"QIWI";"Малый бизнес"
3868;"РАО Воронцова";"Малый бизнес"
3869;"Самсонова Инкорпорэйтед";"Малый бизнес"
3870;"АО Карпов";"Средний бизнес"
3871;"Фаберлик";"Средний бизнес"
3872;"ООО Панов";"Малый бизнес"
3873;"РАО Жукова Зыкова";"Средний бизнес"
3874;"РАО Голубев-Фомичев";"Средний бизнес"
3875;"ООО Русакова, Миронова и Голубева";"Малый бизнес"
3876;"АО Кулаков, Прохоров и Борисов";"Средний бизнес"
3877;"Новартис Фарма (Novartis)";"Малый бизнес"
3878;"РАО Федосеев";"Средний бизнес"
3879;"РэйлАльянс";"Средний бизнес"
3880;"ООО Орлов-Капустина";"Малый бизнес"
3881;"Кулаков Инкорпорэйтед";"Средний бизнес"
3882;"Ширяев и партнеры";"Средний бизнес"
3883;"АО Лебедева";"Малый бизнес"
3884;"РАО Потапов";"Средний бизнес"
3885;"ЗАО Новиков";"Малый бизнес"
3886;"ООО Колесников, Мухин и Кудряшова";"Малый бизнес"
3887;"ООО Виноградова";"Малый бизнес"
3888;"Агентство по страхованию вкладов (АСВ)";"Средний бизнес"
3889;"ОАО Бобров, Абрамова и Ковалева";"Средний бизнес"
3890;"АО Субботина Трофимова";"Средний бизнес"
3891;"Ланит";"Малый бизнес"
3892;"РАО Рыбаков-Иванов";"Средний бизнес"
3893;"Куликов Инкорпорэйтед";"Средний бизнес"
3894;"ЗАО Селиверстова-Яковлева";"Средний бизнес"
3895;"ООО Воронова, Юдин и Меркушев";"Малый бизнес"
3896;"ООО Анисимова-Рябова";"Средний бизнес"
3897;"Карпова Лтд";"Малый бизнес"
3898;"Сибур Холдинг";"Средний бизнес"
3899;"СК Росгосстрах";"Средний бизнес"
3900;"ИП Филиппова, Михайлова и Галкина";"Средний бизнес"
3901;"ООО Мамонтов";"Средний бизнес"
3902;"ИП Иванов-Иванов";"Малый бизнес"
3903;"НПО Шестакова, Фадеева и Вишняков";"Малый бизнес"
3904;"НПО Самойлов Тимофеев";"Средний бизнес"
3905;"ООО Емельянов Калашников";"Малый бизнес"
3906;"ОАО Белозеров";"Средний бизнес"
3907;"ОАО Васильева-Семенов";"Малый бизнес"
3908;"ООО Силина Панфилов";"Малый бизнес"
3909;"Щукин Лтд";"Средний бизнес"
3910;"НПО Некрасова, Ильин и Корнилова";"Средний бизнес"
3911;"ИП Фролова";"Средний бизнес"
3912;"НПО Доронин-Калинина";"Малый бизнес"
3913;"ИП Селезнева, Никифорова и Сафонов";"Малый бизнес"
3914;"ЗАО Меркушева, Зыков и Зимин";"Средний бизнес"
3915;"АО Кондратьева, Беспалов и Крылова";"Малый бизнес"
3916;"Савина Лтд";"Средний бизнес"
3917;"Армтек";"Средний бизнес"
3918;"ООО Тихонова";"Средний бизнес"
3919;"Максимова Групп";"Средний бизнес"
3920;"РАО Давыдов";"Средний бизнес"
3921;"ИП Михайлова";"Малый бизнес"
3922;"НПО Лаврентьева Костина";"Малый бизнес"
3923;"ЗАО Павлова, Мамонтов и Суворов";"Средний бизнес"
3924;"ООО Герасимов";"Средний бизнес"
3925;"ОАО Маслова Кононов";"Малый бизнес"
3926;"РусВинил";"Средний бизнес"
3927;"АО Алексеев Игнатов";"Малый бизнес"
3928;"НПО Кулаков, Тарасова и Цветкова";"Средний бизнес"
3929;"АО Якушева, Лихачев и Давыдов";"Средний бизнес"
3930;"Борисов Лтд";"Малый бизнес"
3931;"Продимекс-Холдинг";"Малый бизнес"
3932;"Росморпорт";"Средний бизнес"
3933;"ОАО Назаров";"Средний бизнес"
3934;"Росатом";"Малый бизнес"
3935;"НПО Королев-Козлов";"Малый бизнес"
3936;"ОАО Калинина";"Средний бизнес"
3937;"ЗАО Ширяева-Капустин";"Средний бизнес"
3938;"Фортум (Fortum)";"Средний бизнес"
3939;"Буров Инкорпорэйтед";"Малый бизнес"
3940;"Якушева и партнеры";"Средний бизнес"
3941;"Данилова Инкорпорэйтед";"Малый бизнес"
3942;"АО Тетерина Рыбаков";"Малый бизнес"
3943;"ИП Гурьева Стрелков";"Малый бизнес"
3944;"ЗАО Кузнецов, Пахомов и Анисимова";"Средний бизнес"
3945;"НПО Белозеров Соболева";"Средний бизнес"
3946;"Норникель";"Малый бизнес"
3947;"АО Воронов Мишин";"Малый бизнес"
3948;"ООО Федотова-Юдина";"Малый бизнес"
3949;"ООО Лапин Брагина";"Малый бизнес"
3950;"ЗАО Антонов Белов";"Средний бизнес"
3951;"ООО Ермакова";"Средний бизнес"
3952;"НПО Ильин Мамонтова";"Малый бизнес"
3953;"ООО Лебедев, Фролов и Прохорова";"Средний бизнес"
3954;"Павлова и партнеры";"Малый бизнес"
3955;"Большакова Инкорпорэйтед";"Средний бизнес"
3956;"ОАО Мельников Панова";"Малый бизнес"
3957;"НПО Владимирова, Белякова и Гордеева";"Средний бизнес"
3958;"РАО Дроздов";"Малый бизнес"
3959;"Монетка";"Средний бизнес"
3960;"ЗАО Савина Кононова";"Средний бизнес"
